"id","id_gov.co","administrative_area_level","administrative_area_level_2","administrative_area_level_3","key_gadm","key_google_mobility","key_hasc","key_jhu_csse","key_local","latitude","longitude","population","population_data_source_url","population_data_source"
"72cb598d","18785",3,"Caquetá","Solita",,,,"COCAQ18785","18785",0.91,-75.64,6768,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"977ec7b1","18860",3,"Caquetá","Valparaíso","COL.8.15_1",,"CO.CQ.VP","COCAQ18860","18860",1.09615051746377,-75.7802753448486,13207,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"2956ba62","85010",3,"Casanare","Aguazul","COL.9.1_1","ChIJB3TQBB4ja44RkLc25w6qa_w","CO.CS.AG","COCAS85010","85010",5.07955098152172,-72.5738665517748,78521,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"593c4eed","85015",3,"Casanare","Chámeza","COL.9.2_1",,"CO.CS.CH","COCAS85015","85015",5.20250105857846,-72.8994975642815,9861,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"73d37719","85125",3,"Casanare","Hato Corozal","COL.9.3_1",,"CO.CS.HA","COCAS85125","85125",6.02755045890811,-71.6727133840816,21004,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"f3c117e2","85136",3,"Casanare","La Salina","COL.9.4_1",,"CO.CS.LS","COCAS85136","85136",6.14470005035403,-72.3652304028041,1899,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"637e0a73","85139",3,"Casanare","Maní","COL.9.5_1","ChIJe2TUeiq1FI4RXhlXAYpecoA","CO.CS.MA","COCAS85139","85139",4.69500064849854,-72.2546696628457,15273,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"89db27be","85162",3,"Casanare","Monterrey","COL.9.6_1","ChIJewk_MX_Sao4RGM4HXvvMmoc","CO.CS.MO","COCAS85162","85162",4.82499957084659,-72.8891760048803,27088,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"7195c940","85225",3,"Casanare","Nunchía","COL.9.7_1",,"CO.CS.NU","COCAS85225","85225",5.52219986915591,-72.1326996714034,11271,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"18e40c8e","85230",3,"Casanare","Orocué","COL.9.8_1",,"CO.CS.OR","COCAS85230","85230",4.86525034904477,-71.6075623210559,14442,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"4ebeab08","85250",3,"Casanare","Paz de Ariporo","COL.9.9_1","ChIJna2ApxzHbY4RXighxw337w0","CO.CS.PA","COCAS85250","85250",5.73350048065186,-70.9913834374823,44170,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"fc9aa971","85263",3,"Casanare","Pore","COL.9.10_1",,"CO.CS.PO","COCAS85263","85263",5.66020035743713,-71.9972216109069,10338,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"0554712e","85279",3,"Casanare","Recetor","COL.9.11_1",,"CO.CS.RE","COCAS85279","85279",5.23974990844732,-72.7692083984517,125350,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"320b357a","85300",3,"Casanare","Sabanalarga","COL.9.12_1",,"CO.CS.SA","COCAS85300","85300",4.72794938087472,-73.0151939055912,1888,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"5b7af0b4","85315",3,"Casanare","Sácama","COL.9.13_1",,"CO.CS.SC","COCAS85315","85315",6.02690005302429,-72.2535678245761,976,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"7057a377","85325",3,"Casanare","San Luis de Palenque","COL.9.14_1",,"CO.CS.SL","COCAS85325","85325",5.27205157279977,-71.7765764101811,96227,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"374423ff","85400",3,"Casanare","Támara","COL.9.15_1",,"CO.CS.TM","COCAS85400","85400",5.85375046730047,-72.2631393932856,8321,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"2e5f12be","85410",3,"Casanare","Tauramena","COL.9.16_1","ChIJ7VO-0mbRFI4R0n3qKZgfysM","CO.CS.TN","COCAS85410","85410",4.71260094642642,-72.6635879483369,58061,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"1c69703c","85430",3,"Casanare","Trinidad","COL.9.17_1",,"CO.CS.TR","COCAS85430","85430",5.31065106391915,-71.1222421751797,31960,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"5328e6fb","85440",3,"Casanare","Villanueva","COL.9.18_1","ChIJ-42M5GU7FY4RA2QwWxQBgfw","CO.CS.VN","COCAS85440","85440",4.48149967193606,-72.8535492036409,36917,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"474abbb5","85001",3,"Casanare","Yopal","COL.9.19_1","ChIJs9YVo2psa44RhCT7bmlc7Bk","CO.CS.YO","COCAS85001","85001",5.21175098419192,-72.2616550483008,315830,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"abb35544","19022",3,"Cauca","Almaguer","COL.10.1_1",,"CO.CA.AL","COCAU19022","19022",1.8964505195618,-76.8854365133042,26549,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"0afca2af","19050",3,"Cauca","Argelia","COL.10.2_1","ChIJOSDNRoAtLo4RKZnt-3RdNp0","CO.CA.AG","COCAU19050","19050",2.2700999975205,-77.2788284948998,36244,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"48a034a2","19075",3,"Cauca","Balboa","COL.10.3_1",,"CO.CA.BB","COCAU19075","19075",2.09769952297216,-77.2089871757828,33321,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"76493cdd","19100",3,"Cauca","Bolívar","COL.10.4_1",,"CO.CA.BO","COCAU19100","19100",1.86120051145559,-77.0203414003782,46401,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"6f520d9c","19110",3,"Cauca","Buenos Aires","COL.10.5_1",,"CO.CA.BA","COCAU19110","19110",2.96805000305179,-76.6966846538383,61303,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"5d646f1e","19130",3,"Cauca","Cajibío","COL.10.6_1",,"CO.CA.CJ","COCAU19130","19130",2.65639996528626,-76.7858765998045,50127,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"c300fabd","19137",3,"Cauca","Caldonó","COL.10.7_1",,"CO.CA.CD","COCAU19137","19137",2.82080101966861,-76.5082435757346,42892,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"fc2b98f5","19142",3,"Cauca","Caloto","COL.10.8_1","ChIJ558Dt09-Oo4RydGAm0I0wGU","CO.CA.CT","COCAU19142","19142",3.08329999446877,-76.3903184516415,25784,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"831ad2e9","19212",3,"Cauca","Corinto","COL.10.9_1",,"CO.CA.CO","COCAU19212","19212",3.14070045948031,-76.2092090586174,44927,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"e01bd3f4","19256",3,"Cauca","El Tambo","COL.10.10_1",,"CO.CA.ET","COCAU19256","19256",2.53379952907565,-77.0848002937829,58715,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"a5cd39cd","19290",3,"Cauca","Florencia","COL.10.11_1",,"CO.CA.FL","COCAU19290","19290",1.71214950084689,-77.0920507643499,7208,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"75cde8b3","19300",3,"Cauca","Guachené",,,,"COCAU19300","19300",3.14,-76.39,20149,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"620d51c0","19318",3,"Cauca","Guapí","COL.10.12_1",,"CO.CA.GU","COCAU19318","19318",2.43955051898962,-77.6476204450946,36790,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"78d0e879","19355",3,"Cauca","Inzá","COL.10.13_1",,"CO.CA.IN","COCAU19355","19355",2.50215041637432,-76.139677656492,39844,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"24fa8b2c","19364",3,"Cauca","Jambaló","COL.10.14_1",,"CO.CA.JA","COCAU19364","19364",2.86775100231176,-76.3288679440023,26566,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"4a0132d6","19392",3,"Cauca","La Sierra","COL.10.15_1",,"CO.CA.LS","COCAU19392","19392",2.21250092983246,-76.7729887495663,11752,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"3a6bc659","19397",3,"Cauca","La Vega","COL.10.16_1",,"CO.CA.LV","COCAU19397","19397",2.06430101394656,-76.8250818478631,75093,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"67424745","19418",3,"Cauca","López de Micay","COL.10.17_1",,"CO.CA.LO","COCAU19418","19418",3.02666699886322,-77.2603267325471,22575,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"0df50a73","19450",3,"Cauca","Mercaderes","COL.10.18_1",,"CO.CA.ME","COCAU19450","19450",1.806451022625,-77.1904359479437,21626,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"7d9ffefc","19455",3,"Cauca","Miranda","COL.10.19_1","ChIJB2tSnSxsOo4RijcWTuWra98","CO.CA.MI","COCAU19455","19455",3.22134995460507,-76.2262232733214,63644,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"a6ca394b","19473",3,"Cauca","Morales","COL.10.20_1",,"CO.CA.MS","COCAU19473","19473",2.80175054073345,-76.782738020664,31254,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"f152f4fa","19513",3,"Cauca","Padilla","COL.10.21_1",,"CO.CA.PD","COCAU19513","19513",3.19609904289248,-76.3589827529252,8744,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"f63f30e3","19517",3,"Cauca","Páez","COL.10.22_1",,"CO.CA.PZ","COCAU19517","19517",2.70440006256104,-76.0969443949371,37283,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"b463a6ee","19532",3,"Cauca","Patía","COL.10.23_1","ChIJ_YmCf_nIL44RKoblkI0qaS4","CO.CA.PA","COCAU19532","19532",2.14740049839023,-77.0224754827499,46291,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"c3649678","19533",3,"Cauca","Piamonte",,,,"COCAU19533","19533",1.15,-76.31,11060,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"1bf7d937","19548",3,"Cauca","Piendamó","COL.10.24_1","ChIJX2saMsQLMI4ReTzMT3WBNzo","CO.CA.PI","COCAU19548","19548",2.7253005504609,-76.5899909709842,60510,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"008c667c","19001",3,"Cauca","Popayán","COL.10.25_1","ChIJcSqzU_ACMI4RTyD_yAJ1PCc","CO.CA.PO","COCAU19001","19001",2.46955096721658,-76.6192286071455,381684,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"a708537c","19573",3,"Cauca","Puerto Tejada","COL.10.26_1","ChIJC1lRK2B2Oo4RRL1JZ9E8Qbg","CO.CA.PT","COCAU19573","19573",3.25815105438235,-76.4508530253786,55775,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"c9f3ea86","19585",3,"Cauca","Puracé","COL.10.27_1",,"CO.CA.PU","COCAU19585","19585",2.24020004272458,-76.4892721115809,29744,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"af3e29f6","19622",3,"Cauca","Rosas","COL.10.28_1",,"CO.CA.RO","COCAU19622","19622",2.27505052089688,-76.8314086865356,17825,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"3bcdc0ab","19693",3,"Cauca","San Sebastián","COL.10.29_1",,"CO.CA.SS","COCAU19693","19693",1.87010049819949,-76.7325886597692,21489,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"05c370f9","19701",3,"Cauca","Santa Rosa","COL.10.30_1",,"CO.CA.SR","COCAU19701","19701",1.41979998350146,-76.4534525082722,14810,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"ac1f1923","19698",3,"Cauca","Santander de Quilichao","COL.10.31_1","ChIJh6i3P-F_MI4RxoDzx51aZDM","CO.CA.SN","COCAU19698","19698",3.05250000953677,-76.5359468211355,117691,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"8fa1d4d1","19743",3,"Cauca","Silvia","COL.10.32_1",,"CO.CA.SI","COCAU19743","19743",2.65350091457373,-76.4140806943619,36262,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"249ee7e9","19760",3,"Cauca","Sotará","COL.10.33_1",,"CO.CA.SO","COCAU19760","19760",2.23660004138941,-76.5980813698363,26767,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"ba1dca67","19780",3,"Cauca","Suárez","COL.10.34_1",,"CO.CA.SU","COCAU19780","19780",2.91039907932287,-76.8089851340626,14491,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"ca773ee8","19785",3,"Cauca","Sucre",,,,"COCAU19785","19785",2.06,-76.91,9710,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"e7fc92f1","19807",3,"Cauca","Timbío","COL.10.35_1","ChIJbTThqi_iL44RW8xV_Dkkjp0","CO.CA.TM","COCAU19807","19807",2.37395107746124,-76.7725513067014,41475,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"0044bff6","19809",3,"Cauca","Timbiquí","COL.10.36_1",,"CO.CA.TQ","COCAU19809","19809",2.6657505035401,-77.5462561833902,18664,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"3ca95546","19821",3,"Cauca","Toribío","COL.10.37_1",,"CO.CA.TR","COCAU19821","19821",2.97780048847204,-76.201234134709,39933,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"4cc3a1c9","19824",3,"Cauca","Totoró","COL.10.38_1",,"CO.CA.TT","COCAU19824","19824",2.45209956169128,-76.3963680480396,26497,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"6d9e36d9","19845",3,"Cauca","Villa Rica",,"ChIJq9pa61udMI4RiKWJDnLWChE",,"COCAU19845","19845",3.18,-76.46,22300,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"233f6267","20011",3,"Cesar","Aguachica","COL.11.1_1","ChIJSQ3hEI2EXY4RTvVNilt50Zk","CO.CE.AG","COCES20011","20011",8.25264978408816,-73.5891029749087,112584,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"cd31034b","20013",3,"Cesar","Agustín Codazzi","COL.11.2_1","ChIJM7aTRRcQYI4RAnENHog2cek","CO.CE.AC","COCES20013","20013",9.94860029220584,-73.2519737850737,55301,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"8800515f","20032",3,"Cesar","Astrea","COL.11.3_1",,"CO.CE.AS","COCES20032","20032",9.45735073089602,-74.0193822211309,20396,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"5925523b","20045",3,"Cesar","Becerril","COL.11.4_1",,"CO.CE.BE","COCES20045","20045",9.79736661911016,-73.1742840008939,14795,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"1b79c436","20060",3,"Cesar","Bosconia","COL.11.5_1","ChIJy0FuFvWUX44RouaKVuLW-ys","CO.CE.BO","COCES20060","20060",9.92434930801394,-73.8907561244296,46063,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"73ca6bcf","20175",3,"Cesar","Chimichagua","COL.11.6_1",,"CO.CE.CC","COCES20175","20175",9.21285009384155,-73.8378963560228,33173,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"0d7b1772","20178",3,"Cesar","Chiriguaná","COL.11.7_1",,"CO.CE.CG","COCES20178","20178",9.38476991653451,-73.5847276594058,20555,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"724a5d6e","20228",3,"Cesar","Curumaní","COL.11.8_1","ChIJ-xupMhIhXo4Rf1VDscyWrKE","CO.CE.CU","COCES20228","20228",9.22404956817633,-73.5447303911026,25783,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"6b516c2f","20238",3,"Cesar","El Copey","COL.11.9_1",,"CO.CE.EC","COCES20238","20238",10.1946015357971,-73.9455852545054,28063,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"33d0439b","20250",3,"Cesar","El Paso","COL.11.10_1","ChIJ81-bT8baX44RbC6mohKMyoM","CO.CE.EP","COCES20250","20250",9.6585507392883,-73.7421867600214,25128,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"ef0ff818","20295",3,"Cesar","Gamarra","COL.11.11_1",,"CO.CE.GA","COCES20295","20295",8.29595041275027,-73.7213866096181,21969,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
