"id","id_github.covid19datahub.covid19br","id_github.oxcgrt.covidpolicytracker","id_github.wcota.covid19br","administrative_area_level","administrative_area_level_2","administrative_area_level_3","key_apple_mobility","key_gadm","key_google_mobility","key_hasc","key_jhu_csse","key_local","latitude","longitude","population","population_data_source","population_data_source_url"
"f2f5b0e9",3542305,"BR_SP","3542305",3,"São Paulo","Redenção da Serra",,"BRA.25.477_1",,,"BRSP3542305","3542305",-23.25088215,-45.5160312373593,3839,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"80bd96fa",3542404,"BR_SP","3542404",3,"São Paulo","Regente Feijó",,"BRA.25.478_1","ChIJV93ahDN0lJQRD8Foj-8lOGs",,"BRSP3542404","3542404",-22.24592018,-51.2931211822751,20394,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"1f1b696e",3542503,"BR_SP","3542503",3,"São Paulo","Reginópolis",,"BRA.25.479_1",,,"BRSP3542503","3542503",-21.856266975,-49.1880082403653,9837,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"6a5ae7a1",3542602,"BR_SP","3542602",3,"São Paulo","Registro",,"BRA.25.480_1","ChIJ15iGfpozxZQRtoWTcwbxiNU",,"BRSP3542602","3542602",-24.496679305,-47.8025555040205,56393,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"f291dc2c",3542701,"BR_SP","3542701",3,"São Paulo","Restinga",,"BRA.25.481_1","ChIJQRXCYc4GupQRaFIQ3lgUrO0",,"BRSP3542701","3542701",-20.64810753,-47.4952084674529,7679,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"8ecaab87",3542800,"BR_SP","3542800",3,"São Paulo","Ribeira",,"BRA.25.490_1",,,"BRSP3542800","3542800",-24.6072073,-49.0544916753728,3330,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"f6d47914",3542909,"BR_SP","3542909",3,"São Paulo","Ribeirão Bonito",,"BRA.25.482_1","ChIJMd_fj8GFuJQRlY2sGz-S5bE",,"BRSP3542909","3542909",-22.03839016,-48.2095533273065,13299,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"d106386f",3543006,"BR_SP","3543006",3,"São Paulo","Ribeirão Branco",,"BRA.25.483_1","ChIJ5yUFPNCBw5QR3NyHWHU28Jc",,"BRSP3543006","3543006",-24.25178528,-48.7881192272337,16211,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"49cd03e2",3543105,"BR_SP","3543105",3,"São Paulo","Ribeirão Corrente",,"BRA.25.484_1",,,"BRSP3543105","3543105",-20.468776705,-47.5622399100721,4752,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"3c8c8d2d",3543204,"BR_SP","3543204",3,"São Paulo","Ribeirão do Sul",,"BRA.25.485_1",,,"BRSP3543204","3543204",-22.751856805,-49.9178553945626,4539,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"1e1792c5",3543238,"BR_SP","3543238",3,"São Paulo","Ribeirão dos Índios",,"BRA.25.486_1",,,"BRSP3543238","3543238",-21.814774515,-51.6003688748102,2224,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"df9feccb",3543253,"BR_SP","3543253",3,"São Paulo","Ribeirão Grande",,"BRA.25.487_1",,,"BRSP3543253","3543253",-24.18411732,-48.3591594957108,7679,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"a32a72b9",3543303,"BR_SP","3543303",3,"São Paulo","Ribeirão Pires",,"BRA.25.488_1","ChIJH5QDD1VszpQRc8fd8hLruTI",,"BRSP3543303","3543303",-23.6892252,-46.3861524957706,124159,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"d16254aa",3543402,"BR_SP","3543402",3,"São Paulo","Ribeirão Preto",,"BRA.25.489_1","ChIJE-4RYjO5uZQR9qicC4BKQSA",,"BRSP3543402","3543402",-21.21427441,-47.8007940021163,711825,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"3ce8e1e8",3543600,"BR_SP","3543600",3,"São Paulo","Rifaina",,"BRA.25.491_1",,,"BRSP3543600","3543600",-20.065363885,-47.4490309680666,3640,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"44f6337b",3543709,"BR_SP","3543709",3,"São Paulo","Rincão",,"BRA.25.492_1","ChIJOfZKgOVVuJQR3ESV63iqlpQ",,"BRSP3543709","3543709",-21.576210025,-48.0711406132495,10812,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"38ad44d0",3543808,"BR_SP","3543808",3,"São Paulo","Rinópolis",,"BRA.25.493_1","ChIJ1ZHQjHUrlJQRlsbNPkfjLwY",,"BRSP3543808","3543808",-21.68005562,-50.7197154232703,9961,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"a9d03376",3543907,"BR_SP","3543907",3,"São Paulo","Rio Claro",,"BRA.25.494_1","ChIJK5lBVrbEx5QR1qbBVziLuIY",,"BRSP3543907","3543907",-22.39649391,-47.5638454046356,208008,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"a2df61fa",3544004,"BR_SP","3544004",3,"São Paulo","Rio das Pedras",,"BRA.25.495_1","ChIJG8YWfk0jxpQRFV_bDLw-bNA",,"BRSP3544004","3544004",-22.847810745,-47.5989522087557,35738,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"3d799e6e",3544103,"BR_SP","3544103",3,"São Paulo","Rio Grande da Serra",,"BRA.25.496_1","ChIJNxbGM7sSzpQRwHIE-hfY7Vc",,"BRSP3544103","3544103",-23.738669395,-46.3865906986123,51436,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"483810a1",3544202,"BR_SP","3544202",3,"São Paulo","Riolândia",,"BRA.25.497_1",,,"BRSP3544202","3544202",-20.05391598,-49.6886409041208,12689,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"49a96f27",3543501,"BR_SP","3543501",3,"São Paulo","Riversul",,"BRA.25.498_1",,,"BRSP3543501","3543501",-23.84442997,-49.4547514014331,5443,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"ac46b55e",3544251,"BR_SP","3544251",3,"São Paulo","Rosana",,"BRA.25.499_1","ChIJB6rjzdvBjZQRRAquRjHf1uU",,"BRSP3544251","3544251",-22.478982925,-52.8315292633097,16281,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"d0f32b2c",3544301,"BR_SP","3544301",3,"São Paulo","Roseira",,"BRA.25.500_1","ChIJxxetzXjnzJQRe6uuRDvcMqA",,"BRSP3544301","3544301",-22.935813905,-45.307461335414,10801,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"a2bb0d3f",3544400,"BR_SP","3544400",3,"São Paulo","Rubiácea",,"BRA.25.501_1",,,"BRSP3544400","3544400",-21.34403229,-50.752176387159,3162,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"daa5dfac",3544509,"BR_SP","3544509",3,"São Paulo","Rubinéia",,"BRA.25.502_1",,,"BRSP3544509","3544509",-20.267457005,-51.0596087324928,3170,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"afe45163",3544608,"BR_SP","3544608",3,"São Paulo","Sabino",,"BRA.25.503_1",,,"BRSP3544608","3544608",-21.48026371,-49.5722677735398,5614,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"3e9926c5",3544707,"BR_SP","3544707",3,"São Paulo","Sagres",,"BRA.25.504_1",,,"BRSP3544707","3544707",-21.864315035,-50.9935775106954,2430,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"42c2516e",3544806,"BR_SP","3544806",3,"São Paulo","Sales",,"BRA.25.507_1",,,"BRSP3544806","3544806",-21.338428495,-49.4967329695041,6407,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"da096ae3",3544905,"BR_SP","3544905",3,"São Paulo","Sales Oliveira",,"BRA.25.505_1","ChIJJyzeuk8nupQRL1owlsCl3_I",,"BRSP3544905","3544905",-20.821175575,-47.8433158622211,11998,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"6a09f210",3545001,"BR_SP","3545001",3,"São Paulo","Salesópolis",,"BRA.25.506_1","ChIJ87D25zOUzZQRgFlWMgVQ-No",,"BRSP3545001","3545001",-23.578676225,-45.8501504049405,17252,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"1ccca8b1",3545100,"BR_SP","3545100",3,"São Paulo","Salmourão",,"BRA.25.508_1",,,"BRSP3545100","3545100",-21.58777618,-50.8707785930151,5337,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"1867e450",3545159,"BR_SP","3545159",3,"São Paulo","Saltinho",,"BRA.25.509_1","ChIJ9_opAcM4xpQR1x7lDQSi_Ds",,"BRSP3545159","3545159",-22.86755657,-47.7323857458261,8393,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"6756ae4c",3545209,"BR_SP","3545209",3,"São Paulo","Salto",,"BRA.25.512_1","ChIJx3Bu4wVOz5QRscS995xOcAo",,"BRSP3545209","3545209",-23.171027185,-47.3137946758739,119736,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"1193f4ed",3545308,"BR_SP","3545308",3,"São Paulo","Salto de Pirapora",,"BRA.25.510_1","ChIJC_D5gICOxZQR-m_JnjrrLF0",,"BRSP3545308","3545308",-23.6598978,-47.5898565626637,45860,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"8463fff9",3545407,"BR_SP","3545407",3,"São Paulo","Salto Grande",,"BRA.25.511_1","ChIJrbMo-cscwJQRo-Jd7UDJKnc",,"BRSP3545407","3545407",-22.87533665,-49.9608918170978,9364,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"f2a6a558",3545506,"BR_SP","3545506",3,"São Paulo","Sandovalina",,"BRA.25.513_1",,,"BRSP3545506","3545506",-22.46062374,-51.8235959282458,4354,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"69e94abb",3545605,"BR_SP","3545605",3,"São Paulo","Santa Adélia",,"BRA.25.514_1","ChIJ_SpQYditvpQRKsnnzBkE3nQ",,"BRSP3545605","3545605",-21.319095615,-48.8258880191949,15561,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"1f2c101a",3545704,"BR_SP","3545704",3,"São Paulo","Santa Albertina",,"BRA.25.515_1",,,"BRSP3545704","3545704",-20.03025055,-50.7240542319721,6022,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"8a14c284",3545803,"BR_SP","3545803",3,"São Paulo","Santa Bárbara d'Oeste",,"BRA.25.516_1","ChIJr40Jz7GdyJQRsPMCGTVJo_I",,"BRSP3545803","3545803",-22.797899245,-47.4323631447764,194390,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"7667d5cc",3546009,"BR_SP","3546009",3,"São Paulo","Santa Branca",,"BRA.25.517_1","ChIJLwqmH0y4zZQRFW10w32tWPs",,"BRSP3546009","3546009",-23.41602993,-45.8825130585867,14857,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"00a28f6d",3546108,"BR_SP","3546108",3,"São Paulo","Santa Clara d'Oeste",,"BRA.25.518_1",,,"BRSP3546108","3546108",-20.070466995,-50.9138957304956,2113,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"925b2ca5",3546207,"BR_SP","3546207",3,"São Paulo","Santa Cruz da Conceição",,"BRA.25.519_1",,,"BRSP3546207","3546207",-22.120495795,-47.4842147113625,4544,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"982be876",3546256,"BR_SP","3546256",3,"São Paulo","Santa Cruz da Esperança",,"BRA.25.520_1",,,"BRSP3546256","3546256",-21.286308285,-47.4397359875127,2153,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"e49e7604",3546306,"BR_SP","3546306",3,"São Paulo","Santa Cruz das Palmeiras",,"BRA.25.521_1","ChIJg2_CGmDit5QRxzgwXu9MakU",,"BRSP3546306","3546306",-21.863134385,-47.2555918596712,34737,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"78d8313b",3546405,"BR_SP","3546405",3,"São Paulo","Santa Cruz do Rio Pardo",,"BRA.25.522_1","ChIJT8S4vDBqwJQR77aAMhktfVA",,"BRSP3546405","3546405",-22.76007557,-49.5172865159167,47943,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"0e1d6b9a",3546504,"BR_SP","3546504",3,"São Paulo","Santa Ernestina",,"BRA.25.523_1",,,"BRSP3546504","3546504",-21.44934273,-48.3592736168892,5588,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"923f4060",3546603,"BR_SP","3546603",3,"São Paulo","Santa Fé do Sul",,"BRA.25.524_1","ChIJ3-O_D07BmZQR-yCzYFagP4Y",,"BRSP3546603","3546603",-20.270111085,-50.9786051196449,32563,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"e4fa1ac1",3546702,"BR_SP","3546702",3,"São Paulo","Santa Gertrudes",,"BRA.25.525_1","ChIJrYnFl9HWx5QR05s_gee44RI",,"BRSP3546702","3546702",-22.473579405,-47.5312384298608,27381,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"76af0c46",3546801,"BR_SP","3546801",3,"São Paulo","Santa Isabel",,"BRA.25.526_1","ChIJk_re9YmBzpQR1h7gXWMTMJI",,"BRSP3546801","3546801",-23.29361534,-46.2349973614021,57966,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"006a56e7",3546900,"BR_SP","3546900",3,"São Paulo","Santa Lúcia",,"BRA.25.527_1","ChIJeaKTSv33uJQRrTBkaSyf-yw",,"BRSP3546900","3546900",-21.670909885,-48.045361476307,8854,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"29639fae",3547007,"BR_SP","3547007",3,"São Paulo","Santa Maria da Serra",,"BRA.25.528_1",,,"BRSP3547007","3547007",-22.56177235,-48.1567191795285,6236,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"5fa6c50f",3547106,"BR_SP","3547106",3,"São Paulo","Santa Mercedes",,"BRA.25.529_1",,,"BRSP3547106","3547106",-21.309043885,-51.7282050734705,2943,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"2907f36b",3547403,"BR_SP","3547403",3,"São Paulo","Santa Rita d'Oeste",,"BRA.25.530_1",,,"BRSP3547403","3547403",-20.09149742,-50.8023798232172,2487,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"5fc2a9ca",3547502,"BR_SP","3547502",3,"São Paulo","Santa Rita do Passa Quatro",,"BRA.25.531_1","ChIJSaKROmweuJQRM2JU4e2oon4",,"BRSP3547502","3547502",-21.679312705,-47.5200407933423,27600,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"c48d4629",3547601,"BR_SP","3547601",3,"São Paulo","Santa Rosa de Viterbo",,"BRA.25.532_1","ChIJh-D5Kj-Pt5QRlRiPTggFGqs",,"BRSP3547601","3547601",-21.50448799,-47.3599206294929,26753,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"cefd82fa",3547650,"BR_SP","3547650",3,"São Paulo","Santa Salete",,"BRA.25.533_1",,,"BRSP3547650","3547650",-20.263492585,-50.7199603362492,1552,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"c4e92aec",3547205,"BR_SP","3547205",3,"São Paulo","Santana da Ponte Pensa",,"BRA.25.534_1",,,"BRSP3547205","3547205",-20.252555845,-50.7921410816166,1467,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"b22c704d",3547304,"BR_SP","3547304",3,"São Paulo","Santana de Parnaíba",,"BRA.25.535_1","ChIJD6wtxUgbz5QRmbNDIDFBIe8",,"BRSP3547304","3547304",-23.44495392,-46.9123734407271,142301,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"b2481c88",3547700,"BR_SP","3547700",3,"São Paulo","Santo Anastácio",,"BRA.25.536_1","ChIJ1WHF02Xek5QR3kZEUunUfMI",,"BRSP3547700","3547700",-22.015114785,-51.706850457234,20866,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"c0c8e311",3547809,"BR_SP","3547809",3,"São Paulo","Santo André",,"BRA.25.537_1","ChIJeRnSBY1szpQRHMfRcBr4PiY",,"BRSP3547809","3547809",-23.710702895,-46.5036439941366,721368,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"b60db9b0",3547908,"BR_SP","3547908",3,"São Paulo","Santo Antônio da Alegria",,"BRA.25.538_1",,,"BRSP3547908","3547908",-20.864312175,-50.5678069465146,6977,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"9f0eeed4",3548005,"BR_SP","3548005",3,"São Paulo","Santo Antônio de Posse",,"BRA.25.539_1","ChIJCUHr3QTkyJQRTLHiNUtfVeY",,"BRSP3548005","3548005",-21.083633425,-47.1832036444245,23529,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"957e2a07",3548054,"BR_SP","3548054",3,"São Paulo","Santo Antônio do Aracanguá",,"BRA.25.540_1",,,"BRSP3548054","3548054",-22.613430025,-46.944491951147,8481,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"e9cbb475",3548104,"BR_SP","3548104",3,"São Paulo","Santo Antônio do Jardim",,"BRA.25.431_1",,,"BRSP3548104","3548104",-22.13187027,-46.6783138930977,5940,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"75e99f8f",3548203,"BR_SP","3548203",3,"São Paulo","Santo Antônio do Pinhal",,"BRA.25.541_1","ChIJVWxeHNhgzJQR4dX_jMVqEvo",,"BRSP3548203","3548203",-22.831487655,-45.6993598679591,6827,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"032cc52e",3548302,"BR_SP","3548302",3,"São Paulo","Santo Expedito",,"BRA.25.542_1",,,"BRSP3548302","3548302",-21.81314373,-51.363034297097,3135,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"9f6a8211",3548401,"BR_SP","3548401",3,"São Paulo","Santópolis do Aguapeí",,"BRA.25.543_1",,,"BRSP3548401","3548401",-21.660904885,-50.5239248964656,4817,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"e9afd8b0",3548500,"BR_SP","3548500",3,"São Paulo","Santos",,"BRA.25.544_1","ChIJb4XHfLkDzpQRRrxLsAfl8z8",,"BRSP3548500","3548500",-23.83221149,-46.2885960944046,433656,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"9235de4d",3548609,"BR_SP","3548609",3,"São Paulo","São Bento do Sapucaí",,"BRA.25.545_1","ChIJsyHNeER6zJQRtYJeXn5TIkQ",,"BRSP3548609","3548609",-22.68039608,-45.6859498511189,10893,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"e4f084ec",3548708,"BR_SP","3548708",3,"São Paulo","São Bernardo do Campo",,"BRA.25.546_1","ChIJd2a8IMQ_zpQRCTx0A5WbYrA",,"BRSP3548708","3548708",-23.80469322,-46.5274370876634,844483,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"7f13de40",3548807,"BR_SP","3548807",3,"São Paulo","São Caetano do Sul",,"BRA.25.547_1","ChIJa0SkUttczpQR2TsJrM4vSGM",,"BRSP3548807","3548807",-23.62817001,-46.5648142110935,161957,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"09d684e1",3548906,"BR_SP","3548906",3,"São Paulo","São Carlos",,"BRA.25.548_1","ChIJL321j2tvuJQR54Pc1M2M8Xw",,"BRSP3548906","3548906",-21.88063049,-47.8552131304278,254484,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"ced12c84",3549003,"BR_SP","3549003",3,"São Paulo","São Francisco",,"BRA.25.549_1",,,"BRSP3549003","3549003",-20.372679715,-50.662560431952,2817,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"b8147625",3549102,"BR_SP","3549102",3,"São Paulo","São João da Boa Vista",,"BRA.25.550_1","ChIJK-qDb3PLyZQRHlyepqad9-g",,"BRSP3549102","3549102",-21.966155055,-46.8153905095716,91771,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"235b99c6",3549201,"BR_SP","3549201",3,"São Paulo","São João das Duas Pontes",,"BRA.25.551_1",,,"BRSP3549201","3549201",-20.407961845,-50.3760434661605,2561,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"292b5d15",3549250,"BR_SP","3549250",3,"São Paulo","São João de Iracema",,"BRA.25.552_1",,,"BRSP3549250","3549250",-20.522978785,-50.3636950875991,1932,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"559ec367",3549300,"BR_SP","3549300",3,"São Paulo","São João do Pau d'Alho",,"BRA.25.553_1",,,"BRSP3549300","3549300",-21.22900581,-51.6821528842079,2100,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"290d6d46",3549409,"BR_SP","3549409",3,"São Paulo","São Joaquim da Barra",,"BRA.25.554_1","ChIJkx6jJj85upQROV9eQuWE2og",,"BRSP3549409","3549409",-20.54343605,-47.9619236164504,52319,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"5fc837e7",3549508,"BR_SP","3549508",3,"São Paulo","São José da Bela Vista",,"BRA.25.555_1",,,"BRSP3549508","3549508",-20.58974266,-47.6447905109026,8960,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"cd31942f",3549607,"BR_SP","3549607",3,"São Paulo","São José do Barreiro",,"BRA.25.556_1",,,"BRSP3549607","3549607",-22.751019475,-44.592689070857,4144,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"bbf4ce8e",3549706,"BR_SP","3549706",3,"São Paulo","São José do Rio Pardo",,"BRA.25.557_1","ChIJSZbfJ-fNt5QRLlocYeT4RgQ",,"BRSP3549706","3549706",-21.59689045,-46.863078992039,55124,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"29a1d809",3549805,"BR_SP","3549805",3,"São Paulo","São José do Rio Preto",,"BRA.25.558_1","ChIJXwAQac5SvJQRdVaMOw5cnbM",,"BRSP3549805","3549805",-20.779699325,-49.3670393091469,464983,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"5f6482a8",3549904,"BR_SP","3549904",3,"São Paulo","São José dos Campos",,"BRA.25.559_1","ChIJcXl25JE4zJQRABKOT4SjEtg",,"BRSP3549904","3549904",-23.05600357,-45.958471256547,729737,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"bc77e34e",3549953,"BR_SP","3549953",3,"São Paulo","São Lourenço da Serra",,"BRA.25.560_1","ChIJq1EhE9m2z5QRjgAoMYpoYeg",,"BRSP3549953","3549953",-23.859767915,-46.9315359024388,15978,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"60b72b92",3550001,"BR_SP","3550001",3,"São Paulo","São Luiz do Paraitinga",,"BRA.25.561_1","ChIJsVa3wagXzZQRKR10P-ex0Jk",,"BRSP3550001","3550001",-23.243769645,-45.2584283418903,10690,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"16727133",3550100,"BR_SP","3550100",3,"São Paulo","São Manuel",,"BRA.25.562_1","ChIJP7J6Bm06x5QRwasWfMRxYl8",,"BRSP3550100","3550100",-22.702939035,-48.56026949981,41123,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"6de877ce",3550209,"BR_SP","3550209",3,"São Paulo","São Miguel Arcanjo",,"BRA.25.563_1","ChIJQZYkf9uexZQRdvP2YFeX1LM",,"BRSP3550209","3550209",-23.932860375,-48.0133776323736,33002,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"1b2d2d6f",3550308,"BR_SP","3550308",3,"São Paulo","São Paulo","Sao Paulo, São Paulo (state)","BRA.25.564_1","ChIJ9cXwmIFEzpQR7-ebZCySXMo",,"BRSP3550308","3550308",-23.678088185,-46.7156596390332,12325232,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"8edd267b",3550407,"BR_SP","3550407",3,"São Paulo","São Pedro",,"BRA.25.566_1","ChIJpTXM-1elx5QRFIrHHjMb7-8",,"BRSP3550407","3550407",-22.56066132,-47.9352818515497,35980,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"f8187cda",3550506,"BR_SP","3550506",3,"São Paulo","São Pedro do Turvo",,"BRA.25.565_1",,,"BRSP3550506","3550506",-22.69366646,-49.7494595622136,7696,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"63579339",3550605,"BR_SP","3550605",3,"São Paulo","São Roque",,"BRA.25.567_1","ChIJ0_YSE1QNz5QRDwlk2LlODro",,"BRSP3550605","3550605",-23.533132555,-47.082248858938,92060,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"1592c998",3550704,"BR_SP","3550704",3,"São Paulo","São Sebastião",,"BRA.25.569_1","ChIJT8jFJd-F0pQR-wUOwMUhv1M",,"BRSP3550704","3550704",-23.745277405,-45.6841844723692,90328,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"80aa1b06",3550803,"BR_SP","3550803",3,"São Paulo","São Sebastião da Grama",,"BRA.25.568_1","ChIJ0XpMG9fVyZQRZM9db86Owus",,"BRSP3550803","3550803",-21.748531345,-46.7556555444039,12159,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"f66f41a7",3550902,"BR_SP","3550902",3,"São Paulo","São Simão",,"BRA.25.570_1","ChIJZR6RrR0uuJQRmm9ym_tLgCg",,"BRSP3550902","3550902",-21.464476585,-47.583047366115,15385,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"d6d0c4c5",3551009,"BR_SP","3551009",3,"São Paulo","São Vicente",,"BRA.25.571_1","ChIJy-1yRHsYzpQRDaO7O7uDdYQ",,"BRSP3551009","3551009",-23.966762545,-46.4687164040119,368355,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
