"id","date","confirmed","recovered","deaths"
1,2022-02-23,3263318,3109144,35814
1,2022-02-24,3270245,3115615,35898
1,2022-02-25,3276987,3122678,35994
1,2022-02-26,3283211,3124831,36085
1,2022-02-27,3288006,3126912,36099
1,2022-02-28,3293908,3141423,36157
1,2022-03-01,3297829,3143899,36199
1,2022-03-02,3304736,3155257,36289
1,2022-03-03,3310731,3158856,36359
1,2022-03-04,3317500,3166507,36429
1,2022-03-05,3322936,3168444,36483
1,2022-03-06,3327028,3170089,36512
1,2022-03-07,3332682,3183394,36565
1,2022-03-08,3338607,3187691,36624
1,2022-03-09,3344641,3192973,36687
1,2022-03-10,3350327,3200664,36740
1,2022-03-11,3356496,3207293,36849
1,2022-03-12,3361675,3209685,36900
1,2022-03-13,3366698,3211320,36928
1,2022-03-14,3370637,3218988,36957
1,2022-03-15,3377064,3222588,37010
1,2022-03-16,3382920,3227132,37062
1,2022-03-17,3388551,3231005,37113
1,2022-03-18,3393835,3234545,37150
1,2022-03-19,3400803,3238763,37225
1,2022-03-20,3406216,3240283,37247
1,2022-03-21,3409358,3245253,37276
1,2022-03-22,3418920,3252758,37307
1,2022-03-23,3424127,3255679,37332
1,2022-03-24,3430055,3260231,37366
1,2022-03-25,3436006,3263566,37411
1,2022-03-26,3443936,3268058,37458
1,2022-03-27,3450987,3269696,37486
1,2022-03-28,3455005,3275283,37499
1,2022-03-29,3470852,3280719,37572
1,2022-03-30,3477732,3284208,37606
1,2022-03-31,3484859,3287664,37626
1,2022-04-01,3492403,3292035,37671
1,2022-04-02,3502361,3296417,37722
1,2022-04-03,3511396,3298268,37754
1,2022-04-04,3516383,3306882,37763
1,2022-04-05,3536698,3313479,37843
1,2022-04-06,3544477,3317940,37891
1,2022-04-07,3552785,3322683,37935
1,2022-04-08,3561059,3328507,37977
1,2022-04-09,3572834,3335168,38058
1,2022-04-10,3582502,3343710,38099
1,2022-04-11,3594377,3348847,38127
1,2022-04-12,3607870,3356485,38206
1,2022-04-13,3615478,3361837,38239
1,2022-04-14,3623497,3367464,38288
1,2022-04-15,3628005,3370593,38301
1,2022-04-16,3639415,3377268,38399
1,2022-04-17,3641974,3380068,38400
1,2022-04-18,3660904,3395725,38498
1,2022-04-19,3672228,3403789,38569
1,2022-04-20,3675828,3409621,38633
1,2022-04-21,3683908,3415757,38688
1,2022-04-22,3691252,3422654,38753
1,2022-04-23,3703861,3429565,38919
1,2022-04-24,3709722,3432757,38945
1,2022-04-25,3718673,3435427,38979
1,2022-04-26,3730608,3440339,39089
1,2022-04-27,3735778,3444416,39138
1,2022-04-28,3741251,3448176,39182
1,2022-04-29,3745771,3451654,39230
1,2022-04-30,3755705,3457042,39401
1,2022-05-01,3759077,3459448,39424
1,2022-05-02,3764846,3461892,39450
1,2022-05-03,3774557,3466549,39563
1,2022-05-04,3778826,3470013,39627
1,2022-05-05,3783063,3473667,39677
1,2022-05-06,3786840,3476762,39716
1,2022-05-07,3791461,3481311,39778
1,2022-05-08,3794267,3483814,39790
1,2022-05-09,3796234,3485880,39795
11,2020-03-11,0,,0
11,2020-03-12,0,,0
11,2020-03-13,0,,0
11,2020-03-14,0,,0
11,2020-03-15,1,,0
11,2020-03-16,1,,0
11,2020-03-17,1,,0
11,2020-03-18,1,,0
11,2020-03-19,2,,0
11,2020-03-20,2,,0
11,2020-03-21,2,,0
11,2020-03-22,3,,0
11,2020-03-23,3,,0
11,2020-03-24,3,,0
11,2020-03-25,5,,0
11,2020-03-26,9,1,0
11,2020-03-27,11,1,0
11,2020-03-28,11,1,0
11,2020-03-29,11,1,0
11,2020-03-30,18,1,0
11,2020-03-31,21,1,0
11,2020-04-01,21,3,0
11,2020-04-02,22,3,0
11,2020-04-03,22,,0
11,2020-04-04,22,,0
11,2020-04-05,22,6,0
11,2020-04-06,22,8,0
11,2020-04-07,22,,0
11,2020-04-08,24,,0
11,2020-04-09,25,,0
11,2020-04-10,25,,0
11,2020-04-11,25,,0
11,2020-04-12,25,,0
11,2020-04-13,25,,0
11,2020-04-14,25,,0
11,2020-04-15,26,,0
11,2020-04-16,26,,0
11,2020-04-17,26,,0
11,2020-04-18,26,23,0
11,2020-04-19,26,23,0
11,2020-04-20,26,23,0
11,2020-04-21,26,23,0
11,2020-04-22,26,24,0
11,2020-04-23,26,24,0
11,2020-04-24,26,24,0
11,2020-04-25,26,24,0
11,2020-04-26,26,24,0
11,2020-04-27,26,24,0
11,2020-04-28,27,24,0
11,2020-04-29,27,24,0
11,2020-04-30,27,24,0
11,2020-05-01,27,24,0
11,2020-05-02,27,24,0
11,2020-05-03,27,24,0
11,2020-05-04,27,25,0
11,2020-05-05,27,25,0
11,2020-05-06,27,26,0
11,2020-05-07,27,26,0
11,2020-05-08,27,27,0
11,2020-05-09,27,27,0
11,2020-05-10,27,27,0
11,2020-05-11,27,27,0
11,2020-05-12,27,27,0
11,2020-05-13,27,27,0
11,2020-05-14,27,27,0
11,2020-05-15,27,27,0
11,2020-05-16,27,27,0
11,2020-05-17,27,27,0
11,2020-05-18,27,27,0
11,2020-05-19,27,27,0
11,2020-05-20,27,27,0
11,2020-05-21,27,27,0
11,2020-05-22,27,27,0
11,2020-05-23,27,27,0
11,2020-05-24,27,27,0
11,2020-05-25,27,27,0
11,2020-05-26,27,27,0
11,2020-05-27,27,27,0
11,2020-05-28,27,27,0
11,2020-05-29,27,27,0
11,2020-05-30,27,27,0
11,2020-05-31,27,27,0
11,2020-06-01,27,27,0
11,2020-06-02,27,27,0
11,2020-06-03,27,27,0
11,2020-06-04,27,27,0
11,2020-06-05,27,27,0
11,2020-06-06,27,27,0
11,2020-06-07,27,27,0
11,2020-06-08,27,27,0
11,2020-06-09,27,27,0
11,2020-06-10,27,27,0
11,2020-06-11,27,27,0
11,2020-06-12,27,27,0
11,2020-06-13,27,27,0
11,2020-06-14,27,27,0
11,2020-06-15,27,27,0
11,2020-06-16,27,27,0
11,2020-06-17,27,27,0
11,2020-06-18,27,27,0
11,2020-06-19,27,27,0
11,2020-06-20,27,27,0
11,2020-06-21,27,27,0
11,2020-06-22,27,27,0
11,2020-06-23,27,27,0
11,2020-06-24,27,27,0
11,2020-06-25,27,27,0
11,2020-06-26,27,27,0
11,2020-06-27,27,27,0
11,2020-06-28,27,27,0
11,2020-06-29,27,27,0
11,2020-06-30,27,27,0
11,2020-07-01,27,27,0
11,2020-07-02,27,27,0
11,2020-07-03,27,27,0
11,2020-07-04,30,27,0
11,2020-07-05,32,27,0
11,2020-07-06,32,27,0
11,2020-07-07,32,27,0
11,2020-07-08,32,27,0
11,2020-07-09,33,27,0
11,2020-07-10,33,27,0
11,2020-07-11,33,27,0
11,2020-07-12,34,27,0
11,2020-07-13,35,27,0
11,2020-07-14,36,27,0
11,2020-07-15,36,27,0
11,2020-07-16,36,27,0
11,2020-07-17,36,29,0
11,2020-07-18,36,29,0
11,2020-07-19,36,29,0
11,2020-07-20,36,31,0
11,2020-07-21,36,33,0
11,2020-07-22,36,34,0
11,2020-07-23,36,34,0
11,2020-07-24,36,34,0
11,2020-07-25,36,34,0
11,2020-07-26,36,34,0
11,2020-07-27,36,34,0
11,2020-07-28,36,36,0
11,2020-07-29,36,36,0
11,2020-07-30,36,36,0
11,2020-07-31,36,36,0
11,2020-08-01,36,36,0
11,2020-08-02,36,36,0
11,2020-08-03,36,36,0
11,2020-08-04,36,36,0
11,2020-08-05,36,36,0
11,2020-08-06,36,36,0
11,2020-08-07,36,36,0
11,2020-08-08,36,36,0
11,2020-08-09,36,36,0
11,2020-08-10,36,36,0
11,2020-08-11,36,36,0
11,2020-08-12,41,36,0
11,2020-08-13,41,36,0
11,2020-08-14,41,36,0
11,2020-08-15,41,36,0
11,2020-08-16,41,36,0
11,2020-08-17,41,36,0
11,2020-08-18,44,40,0
11,2020-08-19,44,40,0
11,2020-08-20,44,40,0
11,2020-08-21,44,40,0
11,2020-08-22,44,40,0
11,2020-08-23,44,40,0
11,2020-08-24,44,40,0
11,2020-08-25,44,41,0
11,2020-08-26,44,41,0
11,2020-08-27,44,41,0
11,2020-08-28,44,41,0
11,2020-08-29,44,41,0
11,2020-08-30,44,41,0
11,2020-08-31,44,41,0
11,2020-09-01,44,44,0
11,2020-09-02,44,44,0
11,2020-09-03,46,44,0
11,2020-09-04,47,44,0
11,2020-09-05,47,44,0
11,2020-09-06,47,44,0
11,2020-09-07,51,44,0
11,2020-09-08,53,44,0
11,2020-09-09,55,44,0
11,2020-09-10,55,44,0
11,2020-09-11,55,47,0
11,2020-09-12,55,47,0
11,2020-09-13,55,47,0
11,2020-09-14,55,47,0
11,2020-09-15,57,56,0
11,2020-09-16,57,56,0
11,2020-09-17,57,56,0
11,2020-09-18,57,56,0
11,2020-09-19,57,56,0
11,2020-09-20,57,56,0
11,2020-09-21,57,56,0
11,2020-09-22,57,56,0
11,2020-09-23,58,57,0
11,2020-09-24,58,57,0
11,2020-09-25,58,57,0
11,2020-09-26,58,57,0
11,2020-09-27,58,57,0
11,2020-09-28,58,57,0
11,2020-09-29,59,57,0
11,2020-09-30,59,57,0
11,2020-10-01,59,57,0
11,2020-10-02,59,57,0
11,2020-10-03,59,57,0
11,2020-10-04,61,58,0
11,2020-10-05,61,58,0
11,2020-10-06,61,58,0
11,2020-10-07,61,58,0
11,2020-10-08,61,58,0
11,2020-10-09,61,58,0
11,2020-10-10,61,58,0
11,2020-10-11,63,58,0
11,2020-10-12,63,58,0
11,2020-10-13,63,60,0
11,2020-10-14,63,60,0
11,2020-10-15,63,60,0
11,2020-10-16,63,60,0
11,2020-10-17,63,60,0
11,2020-10-18,63,60,0
11,2020-10-19,63,60,0
11,2020-10-20,64,61,0
11,2020-10-21,64,61,0
11,2020-10-22,64,61,0
11,2020-10-23,64,63,0
11,2020-10-24,64,63,0
11,2020-10-25,64,63,0
11,2020-10-26,64,63,0
11,2020-10-27,64,63,0
11,2020-10-28,64,63,0
11,2020-10-29,64,64,0
11,2020-10-30,64,64,0
11,2020-10-31,64,64,0
11,2020-11-01,64,64,0
11,2020-11-02,64,64,0
11,2020-11-03,64,64,0
11,2020-11-04,64,64,0
11,2020-11-05,64,64,0
11,2020-11-06,66,64,0
11,2020-11-07,66,64,0
11,2020-11-08,66,64,0
11,2020-11-09,66,64,0
11,2020-11-10,67,64,0
11,2020-11-11,68,64,0
11,2020-11-12,68,64,0
11,2020-11-13,68,64,0
11,2020-11-14,68,64,0
11,2020-11-15,68,64,0
11,2020-11-16,68,64,0
11,2020-11-17,68,65,0
11,2020-11-18,68,65,0
11,2020-11-19,68,65,0
11,2020-11-20,68,65,0
11,2020-11-21,68,65,0
11,2020-11-22,68,65,0
11,2020-11-23,69,67,0
11,2020-11-24,69,68,0
11,2020-11-25,70,68,0
11,2020-11-26,70,68,0
11,2020-11-27,70,68,0
11,2020-11-28,72,68,0
11,2020-11-29,72,68,0
11,2020-11-30,72,68,0
11,2020-12-01,72,68,0
11,2020-12-02,72,68,0
11,2020-12-03,73,68,0
11,2020-12-04,73,68,0
11,2020-12-05,76,68,0
11,2020-12-06,80,69,0
11,2020-12-07,84,70,0
11,2020-12-08,84,71,0
11,2020-12-09,84,71,0
11,2020-12-10,84,71,0
11,2020-12-11,84,72,0
11,2020-12-12,89,72,0
11,2020-12-13,89,72,0
11,2020-12-14,89,72,0
11,2020-12-15,89,73,0
11,2020-12-16,89,73,0
11,2020-12-17,90,73,0
11,2020-12-18,90,73,0
11,2020-12-19,91,84,0
11,2020-12-20,91,84,0
11,2020-12-21,91,84,0
11,2020-12-22,91,84,0
11,2020-12-23,91,84,0
11,2020-12-24,94,89,0
11,2020-12-25,94,89,0
11,2020-12-26,94,89,0
11,2020-12-27,94,89,0
11,2020-12-28,94,89,0
11,2020-12-29,96,90,0
11,2020-12-30,96,90,0
11,2020-12-31,96,90,0
11,2021-01-01,96,90,0
11,2021-01-02,96,90,0
11,2021-01-03,96,90,0
11,2021-01-04,96,90,0
11,2021-01-05,97,93,0
11,2021-01-06,101,93,0
11,2021-01-07,102,94,0
11,2021-01-08,102,94,0
11,2021-01-09,102,94,0
11,2021-01-10,102,94,0
11,2021-01-11,102,94,0
11,2021-01-12,103,95,0
11,2021-01-13,103,95,0
11,2021-01-14,104,95,0
11,2021-01-15,104,95,0
11,2021-01-16,104,95,0
11,2021-01-17,104,95,0
11,2021-01-18,108,98,0
11,2021-01-19,110,103,0
11,2021-01-20,110,103,0
11,2021-01-21,110,103,0
11,2021-01-22,110,103,0
11,2021-01-23,110,103,0
11,2021-01-24,110,103,0
11,2021-01-25,110,103,0
11,2021-01-26,110,104,0
11,2021-01-27,110,104,0
11,2021-01-28,111,105,0
11,2021-01-29,111,105,0
11,2021-01-30,111,105,0
11,2021-01-31,111,105,0
11,2021-02-01,113,108,0
11,2021-02-02,113,108,0
11,2021-02-03,113,111,0
11,2021-02-04,113,110,0
11,2021-02-05,113,110,0
11,2021-02-06,113,110,0
11,2021-02-07,113,110,0
11,2021-02-08,113,110,0
11,2021-02-09,114,110,0
11,2021-02-10,114,110,0
11,2021-02-11,114,110,0
11,2021-02-12,114,110,0
11,2021-02-13,114,112,0
11,2021-02-14,114,112,0
11,2021-02-15,114,112,0
11,2021-02-16,114,112,0
11,2021-02-17,114,112,0
11,2021-02-18,115,113,0
11,2021-02-19,115,113,0
11,2021-02-20,115,113,0
11,2021-02-21,115,113,0
11,2021-02-22,115,113,0
11,2021-02-23,115,114,0
11,2021-02-24,117,114,0
11,2021-02-25,120,114,0
11,2021-02-26,121,114,0
11,2021-02-27,127,114,0
11,2021-02-28,132,114,0
11,2021-03-01,132,114,0
11,2021-03-02,136,114,0
11,2021-03-03,137,115,0
11,2021-03-04,138,115,0
11,2021-03-05,139,115,0
11,2021-03-06,139,115,0
11,2021-03-07,141,115,0
11,2021-03-08,143,115,0
11,2021-03-09,143,115,0
11,2021-03-10,143,115,0
11,2021-03-11,143,115,0
11,2021-03-12,143,127,0
11,2021-03-13,143,127,0
11,2021-03-14,143,127,0
11,2021-03-15,143,127,0
11,2021-03-16,144,140,0
11,2021-03-17,144,140,0
11,2021-03-18,144,140,0
11,2021-03-19,148,140,0
11,2021-03-20,148,140,0
11,2021-03-21,148,140,0
11,2021-03-22,150,142,0
11,2021-03-23,152,144,0
11,2021-03-24,152,144,0
11,2021-03-25,153,144,0
11,2021-03-26,156,144,0
11,2021-03-27,156,144,0
11,2021-03-28,156,144,0
11,2021-03-29,156,144,0
11,2021-03-30,159,145,0
11,2021-03-31,159,145,0
11,2021-04-01,160,147,0
11,2021-04-02,160,147,0
11,2021-04-03,160,147,0
11,2021-04-04,160,147,0
11,2021-04-05,160,147,0
11,2021-04-06,160,152,0
11,2021-04-07,160,152,0
11,2021-04-08,161,156,0
11,2021-04-09,162,156,0
11,2021-04-10,162,156,0
11,2021-04-11,162,156,0
11,2021-04-12,165,158,0
11,2021-04-13,165,159,0
11,2021-04-14,165,159,0
11,2021-04-15,167,159,0
11,2021-04-16,167,160,0
11,2021-04-17,167,160,0
11,2021-04-18,170,160,0
11,2021-04-19,173,160,0
11,2021-04-20,174,161,0
11,2021-04-21,174,161,0
11,2021-04-22,175,163,0
11,2021-04-23,175,164,0
11,2021-04-24,175,164,0
11,2021-04-25,175,164,0
11,2021-04-26,177,166,0
11,2021-04-27,177,166,0
11,2021-04-28,179,168,0
11,2021-04-29,179,168,0
11,2021-04-30,181,169,0
11,2021-05-01,181,169,0
11,2021-05-02,182,169,0
11,2021-05-03,182,169,0
11,2021-05-04,183,176,0
11,2021-05-05,183,176,0
11,2021-05-06,185,176,0
11,2021-05-07,186,176,0
11,2021-05-08,186,176,0
11,2021-05-09,186,176,0
11,2021-05-10,187,178,0
11,2021-05-11,187,179,0
11,2021-05-12,187,179,0
11,2021-05-13,188,181,0
11,2021-05-14,190,181,0
11,2021-05-15,191,181,0
11,2021-05-16,191,181,0
11,2021-05-17,192,183,0
11,2021-05-18,194,184,0
11,2021-05-19,199,185,0
11,2021-05-20,199,185,0
11,2021-05-21,200,185,0
11,2021-05-22,200,185,0
11,2021-05-23,200,185,0
11,2021-05-24,200,185,0
11,2021-05-25,200,187,0
11,2021-05-26,200,187,0
11,2021-05-27,200,190,0
11,2021-05-28,202,190,0
11,2021-05-29,202,190,0
11,2021-05-30,202,190,0
11,2021-05-31,204,194,0
11,2021-06-01,204,200,0
11,2021-06-02,204,200,0
11,2021-06-03,206,200,0
11,2021-06-04,206,200,0
11,2021-06-05,206,200,0
11,2021-06-06,206,200,0
11,2021-06-07,206,200,0
11,2021-06-08,206,201,0
11,2021-06-09,206,201,0
11,2021-06-10,206,202,0
11,2021-06-11,206,202,0
11,2021-06-12,206,202,0
11,2021-06-13,206,202,0
11,2021-06-14,206,202,0
11,2021-06-15,206,206,0
11,2021-06-16,206,206,0
11,2021-06-17,206,206,0
11,2021-06-18,206,206,0
11,2021-06-19,206,206,0
11,2021-06-20,206,206,0
11,2021-06-21,206,206,0
11,2021-06-22,206,206,0
11,2021-06-23,206,206,0
11,2021-06-24,206,206,0
11,2021-06-25,206,206,0
11,2021-06-26,206,206,0
11,2021-06-27,206,206,0
11,2021-06-28,206,206,0
11,2021-06-29,207,206,0
11,2021-06-30,207,206,0
11,2021-07-01,207,206,0
11,2021-07-02,207,206,0
11,2021-07-03,207,206,0
11,2021-07-04,207,206,0
11,2021-07-05,207,206,0
11,2021-07-06,208,206,0
11,2021-07-07,208,206,0
11,2021-07-08,208,206,0
11,2021-07-09,208,207,0
11,2021-07-10,208,207,0
11,2021-07-11,208,207,0
11,2021-07-12,208,207,0
11,2021-07-13,208,208,0
11,2021-07-14,208,208,0
11,2021-07-15,208,208,0
11,2021-07-16,208,208,0
11,2021-07-17,208,208,0
11,2021-07-18,208,208,0
11,2021-07-19,208,208,0
11,2021-07-20,208,208,0
11,2021-07-21,208,208,0
11,2021-07-22,208,208,0
11,2021-07-23,208,208,0
11,2021-07-24,208,208,0
11,2021-07-25,208,208,0
11,2021-07-26,208,208,0
11,2021-07-27,208,208,0
11,2021-07-28,208,208,0
11,2021-07-29,208,208,0
11,2021-07-30,208,208,0
11,2021-07-31,208,208,0
11,2021-08-01,208,208,0
11,2021-08-02,208,208,0
11,2021-08-03,208,208,0
11,2021-08-04,211,208,0
11,2021-08-05,212,208,0
11,2021-08-06,212,208,0
11,2021-08-07,212,208,0
11,2021-08-08,212,208,0
11,2021-08-09,212,208,0
11,2021-08-10,214,208,0
11,2021-08-11,216,208,0
11,2021-08-12,216,208,0
11,2021-08-13,218,208,0
11,2021-08-14,218,208,0
11,2021-08-15,218,208,0
11,2021-08-16,220,213,0
11,2021-08-17,221,213,0
11,2021-08-18,221,213,0
11,2021-08-19,221,213,0
11,2021-08-20,221,213,0
11,2021-08-21,224,219,0
11,2021-08-22,224,219,0
11,2021-08-23,224,219,0
11,2021-08-24,225,219,0
11,2021-08-25,225,219,0
11,2021-08-26,225,219,0
11,2021-08-27,230,222,0
11,2021-08-28,230,222,0
11,2021-08-29,230,222,0
11,2021-08-30,230,222,0
11,2021-08-31,233,222,0
11,2021-09-01,233,225,0
11,2021-09-02,233,225,0
11,2021-09-03,233,225,0
11,2021-09-04,233,225,0
11,2021-09-05,233,225,0
11,2021-09-06,233,225,0
11,2021-09-07,235,230,0
11,2021-09-08,236,232,0
11,2021-09-09,236,232,0
11,2021-09-10,240,233,0
11,2021-09-11,241,233,0
11,2021-09-12,247,233,0
11,2021-09-13,252,233,0
11,2021-09-14,255,233,0
11,2021-09-15,260,233,0
11,2021-09-16,270,233,0
11,2021-09-17,278,235,0
11,2021-09-18,281,235,0
11,2021-09-19,284,237,0
11,2021-09-20,284,240,0
11,2021-09-21,287,240,0
11,2021-09-22,287,240,0
11,2021-09-23,287,240,0
11,2021-09-24,293,240,0
11,2021-09-25,294,254,0
11,2021-09-26,295,254,0
11,2021-09-27,295,284,0
11,2021-09-28,296,287,0
11,2021-09-29,296,287,0
11,2021-09-30,299,290,0
11,2021-10-01,302,291,0
11,2021-10-02,302,291,0
11,2021-10-03,302,291,0
11,2021-10-04,302,292,0
11,2021-10-05,303,294,0
11,2021-10-06,303,294,0
11,2021-10-07,306,297,0
11,2021-10-08,306,297,0
11,2021-10-09,306,297,0
11,2021-10-10,306,297,0
11,2021-10-11,306,297,0
11,2021-10-12,309,303,0
11,2021-10-13,309,303,0
11,2021-10-14,309,304,0
11,2021-10-15,312,305,0
11,2021-10-16,312,305,0
11,2021-10-17,312,305,0
11,2021-10-18,312,305,0
11,2021-10-19,315,308,0
11,2021-10-20,315,308,0
11,2021-10-21,315,308,0
11,2021-10-22,315,308,0
11,2021-10-23,315,308,0
11,2021-10-24,315,308,0
11,2021-10-25,315,312,0
11,2021-10-26,315,312,0
11,2021-10-27,317,315,0
11,2021-10-28,317,315,0
11,2021-10-29,317,315,0
11,2021-10-30,317,315,0
11,2021-10-31,317,315,0
11,2021-11-01,319,315,0
11,2021-11-02,319,315,0
11,2021-11-03,320,315,0
11,2021-11-04,320,315,0
11,2021-11-05,320,315,0
11,2021-11-06,320,315,0
11,2021-11-07,324,317,0
11,2021-11-08,324,317,0
11,2021-11-09,324,319,0
11,2021-11-10,324,319,0
11,2021-11-11,324,319,0
11,2021-11-12,327,320,0
11,2021-11-13,327,320,0
11,2021-11-14,327,320,0
11,2021-11-15,328,320,0
11,2021-11-16,328,320,0
11,2021-11-17,335,326,0
11,2021-11-18,336,326,0
11,2021-11-19,339,327,0
11,2021-11-20,343,327,0
11,2021-11-21,345,327,0
11,2021-11-22,349,327,0
11,2021-11-23,356,328,0
11,2021-11-24,363,327,0
11,2021-11-25,365,328,0
11,2021-11-26,367,330,0
11,2021-11-27,367,330,0
11,2021-11-28,372,337,0
11,2021-11-29,372,343,0
11,2021-11-30,373,344,0
11,2021-12-01,380,350,0
11,2021-12-02,381,356,0
11,2021-12-03,382,363,0
11,2021-12-04,387,365,0
11,2021-12-05,389,369,0
11,2021-12-06,392,370,0
11,2021-12-07,397,374,0
11,2021-12-08,403,376,0
11,2021-12-09,406,377,0
11,2021-12-10,413,382,0
11,2021-12-11,413,382,0
11,2021-12-12,420,383,0
11,2021-12-13,420,383,0
11,2021-12-14,423,387,0
11,2021-12-15,434,391,0
11,2021-12-16,444,395,0
11,2021-12-17,475,400,0
11,2021-12-18,488,400,0
11,2021-12-19,488,400,0
11,2021-12-20,504,415,0
11,2021-12-21,529,417,0
11,2021-12-22,560,419,0
11,2021-12-23,588,423,0
11,2021-12-24,621,423,0
11,2021-12-25,671,423,0
11,2021-12-26,676,423,0
11,2021-12-27,775,466,0
11,2021-12-28,893,483,0
11,2021-12-29,1022,496,0
11,2021-12-30,1191,511,0
11,2021-12-31,1366,552,0
11,2022-01-01,1366,552,0
11,2022-01-02,1503,636,0
11,2022-01-03,1664,669,0
11,2022-01-04,1862,703,0
11,2022-01-05,2084,706,0
11,2022-01-06,2288,797,0
11,2022-01-07,2463,916,0
11,2022-01-08,2573,916,0
11,2022-01-09,2573,916,0
11,2022-01-10,2893,1376,0
11,2022-01-11,3197,1503,0
11,2022-01-12,3427,1505,0
11,2022-01-13,3636,1672,0
11,2022-01-14,3861,1867,2
11,2022-01-15,4170,2087,2
11,2022-01-16,4170,2087,2
11,2022-01-17,4401,2467,2
11,2022-01-18,4808,2596,2
11,2022-01-19,5112,2598,3
11,2022-01-20,5361,2890,3
11,2022-01-21,5628,3195,4
11,2022-01-22,5916,3422,5
11,2022-01-23,6125,3635,6
11,2022-01-24,6282,3852,8
11,2022-01-25,6557,4154,9
11,2022-01-26,6812,4163,9
11,2022-01-27,7059,4388,9
11,2022-01-28,7274,4805,9
11,2022-01-29,7545,5105,10
11,2022-01-30,7545,5105,10
11,2022-01-31,7779,5617,10
11,2022-02-01,8141,5905,11
11,2022-02-02,8379,6115,11
11,2022-02-03,8565,6272,11
11,2022-02-04,8764,6545,12
11,2022-02-05,8764,6545,12
11,2022-02-06,8918,7045,12
11,2022-02-07,9104,7268,12
11,2022-02-08,9368,7536,13
11,2022-02-09,9555,7548,13
11,2022-02-10,9765,7770,13
11,2022-02-11,9969,8133,13
11,2022-02-12,10196,8371,14
11,2022-02-13,10399,8612,14
11,2022-02-14,10500,8751,14
11,2022-02-15,10658,8759,14
11,2022-02-16,10947,8907,15
11,2022-02-17,11257,9094,15
11,2022-02-18,11492,9359,15
11,2022-02-19,11696,9359,15
11,2022-02-20,11907,9359,15
11,2022-02-21,12103,9956,15
11,2022-02-22,12103,9956,15
11,2022-02-23,12657,10326,15
11,2022-02-24,13069,10486,15
11,2022-02-25,13372,10642,15
11,2022-02-26,13372,10642,15
11,2022-02-27,13372,10642,15
11,2022-02-28,14305,11478,16
11,2022-03-01,14305,11478,16
11,2022-03-02,15267,11896,16
11,2022-03-03,15267,11896,16
11,2022-03-04,16296,12121,16
11,2022-03-05,16296,12121,16
11,2022-03-06,16296,12121,16
11,2022-03-07,17623,13366,16
11,2022-03-08,18328,13716,16
11,2022-03-09,18905,13996,16
11,2022-03-10,18905,13996,16
11,2022-03-11,19703,14774,16
11,2022-03-12,19703,14774,16
11,2022-03-13,19703,14774,16
11,2022-03-14,20560,16283,16
11,2022-03-15,20560,16283,16
11,2022-03-16,21307,17252,16
11,2022-03-17,21307,17252,16
11,2022-03-18,21307,17252,16
11,2022-03-19,21307,17252,16
11,2022-03-20,21307,17252,16
11,2022-03-21,21307,17252,16
11,2022-03-22,23345,20035,16
11,2022-03-23,23345,20035,16
11,2022-03-24,23345,20035,16
11,2022-03-25,23345,20035,16
11,2022-03-26,23345,20035,16
11,2022-03-27,23345,20035,16
11,2022-03-28,23345,20035,16
11,2022-03-29,25799,22295,18
11,2022-03-30,25799,22295,18
11,2022-03-31,25799,22295,18
11,2022-04-01,25799,22295,18
11,2022-04-02,25799,22295,18
11,2022-04-03,25799,22295,18
11,2022-04-04,25799,22295,18
11,2022-04-05,28375,24737,19
11,2022-04-06,28375,24737,19
11,2022-04-07,28375,24737,19
11,2022-04-08,28375,24737,19
11,2022-04-09,28375,24737,19
11,2022-04-10,28375,24737,19
11,2022-04-11,28375,24737,19
11,2022-04-12,30604,27418,21
11,2022-04-13,30604,27418,21
